Date,price,arimax_pred,garch_vol
2024-08-27,20.739999771118164,-0.20039197964852495,4.769066139001441
2024-08-28,19.899999618530273,20.739999660508694,4.769066139001441
2024-08-29,21.510000228881836,19.910733243131997,4.605902660704592
2024-08-30,23.420000076293945,21.513325436588413,6.557486442648332
2024-09-03,23.139999389648438,23.273622175760664,7.110139220112373
2024-09-04,22.1200008392334,22.918266743563677,3.3014159561863474
2024-09-05,22.389999389648438,21.884280892886764,4.8097884816300045
2024-09-06,23.920000076293945,22.560794724596562,3.0597397198333356
2024-09-09,24.25,23.80930239148598,5.711300561303742
2024-09-10,23.450000762939453,24.138768138910006,3.093412108113806
2024-09-11,20.639999389648438,23.220056222849102,4.177029301368752
2024-09-12,20.399999618530273,20.476917255399933,10.034318732805438
2024-09-13,20.649999618530273,21.057334290647237,3.3367157867977664
2024-09-16,20.09000015258789,20.957354628626067,3.048709836266067
2024-09-17,20.15999984741211,20.127867848572045,3.876323569782775
2024-09-18,19.649999618530273,20.340906280370955,3.002797486885782
2024-09-19,19.510000228881836,19.72031497688975,3.7889412118102674
2024-09-20,21.850000381469727,19.618282404821823,3.1399093819831463
2024-09-23,22.309999465942383,21.64578201397178,9.317158191977589
2024-09-24,22.6299991607666,22.31251797028131,3.310254165129533
2024-09-25,22.18000030517578,22.315360902378327,3.0820088007791147
2024-09-26,22.290000915527344,22.054393331359847,3.5501377293620258
2024-09-27,22.479999542236328,22.290075484906406,2.998270366648063
2024-09-30,22.93000030517578,22.463108502721504,3.0071727958578776
2024-10-01,21.969999313354492,22.864835348464748,3.2100208416497322
2024-10-02,21.489999771118164,21.851032665922865,4.677795516933153
2024-10-03,21.200000762939453,21.59424210509384,3.6433615881313264
2024-10-04,21.399999618530273,21.359987562640537,3.316234047743073
2024-10-07,20.899999618530273,21.496623982614828,3.0163190288495816
2024-10-08,20.709999084472656,20.920819714276398,3.69999748641608
2024-10-09,20.5,20.80075523988234,3.1870786145300003
2024-10-10,20.90999984741211,20.59372573099242,3.2119107209005917
2024-10-11,20.829999923706055,20.961589618281028,3.2107109650862746
2024-10-14,21.329999923706055,20.834111250094193,3.0707986416716557
2024-10-15,21.270000457763672,21.29047995878316,3.332723059446901
2024-10-16,21.65999984741211,21.238567766546257,3.055467218046243
2024-10-17,21.40999984741211,21.595992007145583,3.166115201995723
2024-10-18,21.219999313354492,21.363214312960032,3.252126277435598
2024-10-21,20.700000762939453,21.202060254829863,3.1785794698832386
2024-10-22,20.93000030517578,20.722413814119538,3.7528603964752203
2024-10-23,20.540000915527344,21.02987908190315,3.0367096920975
2024-10-24,20.6299991607666,20.560163529529152,3.499287006651105
2024-10-25,20.56999969482422,20.684272446100184,2.9982359706892177
2024-10-28,22.729999542236328,20.614582246435667,3.0548379949951947
2024-10-29,22.68000030517578,22.476485529339644,8.240389364147868
2024-10-30,23.280000686645508,22.658214349267126,3.1017238800840663
2024-10-31,22.18000030517578,23.002597726240374,3.419553249491176
2024-11-01,22.40999984741211,22.035281640162697,5.002899164340644
2024-11-04,22.329999923706055,22.51378711845336,3.039138270769224
2024-11-05,22.989999771118164,22.37764433996543,3.065505115098569
2024-11-06,23.100000381469727,22.93902268128467,3.5403155312002723
2024-11-07,23.450000762939453,23.068230441007753,2.9982293505495803
2024-11-08,24.8799991607666,23.353672879850485,3.095194903336418
2024-11-11,27.260000228881836,24.69827395452097,5.2393807566781785
2024-11-12,26.84000015258789,26.892659639144934,7.583796723021834
2024-11-13,26.459999084472656,26.553348858374715,3.4202639541118556
2024-11-14,27.3700008392334,26.195092453953805,3.3368714669874446
2024-11-15,26.59000015258789,27.346086913595492,3.7526501153835876
2024-11-18,26.440000534057617,26.46999251113603,3.947998394284013
2024-11-19,27.56999969482422,26.437018498550632,3.109396237850869
2024-11-20,28.450000762939453,27.58838917304882,4.168542731263158
2024-11-21,27.81999969482422,28.32652637103741,3.6467134145478495
2024-11-22,27.899999618530273,27.60735624542255,3.6492316375400993
2024-11-25,29.670000076293945,27.88738532519978,3.003218101844776
2024-11-26,30.329999923706055,29.555234791372673,5.3950237293180034
2024-11-27,30.889999389648438,30.164227590485645,3.293633759099885
2024-11-29,29.049999237060547,30.598539486019433,3.1707332198517766
2024-12-02,27.270000457763672,28.802382338566435,5.786373654242848
2024-12-03,27.440000534057617,27.396573785047586,5.91067571802334
2024-12-04,27.030000686645508,27.90582850588877,3.021991517591285
2024-12-05,28.6299991607666,27.19313250217814,3.361455219693387
2024-12-06,29.059999465942383,28.624831828501996,5.128462751276076
2024-12-09,27.93000030517578,29.063686987368566,3.1092890278175167
2024-12-10,26.93000030517578,27.687941508483043,4.504067331622429
2024-12-11,28.969999313354492,27.036736855319297,4.337667822793558
2024-12-12,28.75,29.06407176501404,6.207641696187
2024-12-13,27.989999771118164,28.740534201054103,3.1735252635035147
2024-12-16,29.440000534057617,27.804484118009114,3.84382999584763
2024-12-17,31.260000228881836,29.493955690569486,4.68234494239893
2024-12-18,28.549999237060547,31.09026266689583,5.299333021395597
2024-12-19,29.0,28.11903953678819,7.650415047995747
2024-12-20,29.81999969482422,29.27662886941873,3.154537047813801
2024-12-23,30.899999618530273,29.966878345588654,3.489381107643732
2024-12-24,31.139999389648438,30.708798149199186,3.839401910894533
2024-12-26,32.9900016784668,30.999337770182805,3.0081460384279537
2024-12-27,32.20000076293945,32.71063729804249,5.1406009251252405
2024-12-30,32.0099983215332,31.990768170921882,3.7402438052509273
2024-12-31,31.34000015258789,31.880612648779167,3.1131318902538143
2025-01-02,30.65999984741211,31.38321998821506,3.594014824302692
