Date,price,arimax_pred,garch_vol
2024-08-27,128.25949096679688,0.9621218117461569,3.7536933350109085
2024-08-28,125.5703353881836,128.25931255196926,3.7536933350109085
2024-08-29,117.55286407470703,125.7531691109524,3.589101868526931
2024-08-30,119.33230590820312,117.86832243594064,4.269617664667826
2024-09-03,107.96588897705078,118.28105495298294,3.946349189440402
2024-09-04,106.17646026611328,110.57444361209153,5.373541931200839
2024-09-05,107.17613983154297,105.07366633942522,4.976044663082116
2024-09-06,102.79752349853516,107.85428627003094,4.559910131165619
2024-09-09,106.4363784790039,104.92730119776469,4.5399186015231034
2024-09-10,108.06585693359375,105.85187013128467,4.356903558471371
2024-09-11,116.87308502197266,109.01262957126245,4.0250856554583185
2024-09-12,119.11256408691406,117.17434196388982,4.857029867340639
2024-09-13,119.07256317138672,120.00999021348508,4.49178237815874
2024-09-16,116.75309753417969,118.14096397911673,4.119592837008577
2024-09-17,115.5633773803711,115.74942914056014,3.891570419716734
2024-09-18,113.3438949584961,114.97360234062545,3.618472677039609
2024-09-19,117.84284973144531,113.43045757895604,3.453458542361272
2024-09-20,115.97328186035156,117.3409264219428,3.506818258588294
2024-09-23,116.23323059082031,117.01688684593772,3.3234350508796155
2024-09-24,120.8421630859375,115.48632299448043,3.0694717835978675
2024-09-25,123.48155975341797,120.33402935273205,3.198026603902358
2024-09-26,124.01143646240234,124.21893025784146,3.050447541205396
2024-09-27,121.3720474243164,123.7710527819835,2.8260889138791594
2024-09-30,121.41203308105469,120.6840562741244,2.8059289036935144
2024-10-01,116.97305297851562,120.54287724404256,2.611120554770788
2024-10-02,118.82262420654297,117.5736807161565,2.915854977732465
2024-10-03,122.82170867919922,118.07430245422675,2.7528637784828645
2024-10-04,124.89122772216797,123.23627266601957,2.8386937716776806
2024-10-07,127.69059753417969,125.6073348379111,2.693704863351305
2024-10-08,132.85939025878906,127.16457546594188,2.6248484084476043
2024-10-09,132.61944580078125,132.3363268386317,2.8701899210653625
2024-10-10,134.77896118164062,132.9333672641885,2.6732730587395594
2024-10-11,134.7689666748047,133.57292499972962,2.5455203871824077
2024-10-14,138.03822326660156,134.3757153877093,2.381760032999459
2024-10-15,131.5697021484375,137.4457514576036,2.3883250404774636
2024-10-16,135.68873596191406,132.29373850679198,3.0139996938427465
2024-10-17,136.89846801757812,133.73350437585194,3.0129146997881024
2024-10-18,137.9682159423828,137.67907473024457,2.801655521216983
2024-10-21,143.67691040039062,138.17920005927158,2.6111305577538464
2024-10-22,143.55694580078125,142.8500224227125,2.8789503785572554
2024-10-23,139.52786254882812,144.05496700010102,2.678344418190072
2024-10-24,140.37767028808594,139.03018810521795,2.7957786148585604
2024-10-25,141.5074005126953,138.91032329447626,2.601965365041727
2024-10-28,140.48764038085938,141.886450029009,2.4354998549453764
2024-10-29,141.21746826171875,140.97546579773982,2.319522515169453
2024-10-30,139.3079071044922,140.5532402020251,2.180409629366172
2024-10-31,132.72943115234375,139.4419994529655,2.16514189402719
2024-11-01,135.3688201904297,133.124087765484,2.8818611765278908
2024-11-04,136.0186767578125,134.22608497734277,2.7583242226471327
2024-11-05,139.87777709960938,137.26970708676993,2.5670040386207322
2024-11-06,145.57644653320312,140.20553193357847,2.601439419969175
2024-11-07,148.84573364257812,145.5595108805741,2.8580980251257935
2024-11-08,147.5959930419922,149.05036106259615,2.7649925301326044
2024-11-11,145.22654724121094,147.2128485866932,2.6145625402396226
2024-11-12,148.25582885742188,144.1410601219049,2.5598119264314003
2024-11-13,146.23631286621094,147.36688445036393,2.493408927633325
2024-11-14,146.7261962890625,147.13995383553322,2.428933487424039
2024-11-15,141.94729614257812,146.01117519188995,2.275204772576626
2024-11-18,140.11770629882812,142.13614976763694,2.5805944363571847
2024-11-19,146.97613525390625,139.56299189231495,2.495065448951788
2024-11-20,145.8563995361328,146.85470450275577,2.971133561357604
2024-11-21,146.63623046875,147.69974808365086,2.78975150099283
2024-11-22,141.9173126220703,145.71309200187392,2.595480889164199
2024-11-25,135.98867797851562,141.8076149962534,2.8108784671198856
2024-11-26,136.8884735107422,135.86874168776654,3.179959560108582
2024-11-27,135.30882263183594,136.34455733765483,2.944283202422218
2024-11-29,138.21817016601562,136.62073903117818,2.7954945291279207
2024-12-02,138.59808349609375,138.31419502354703,2.7009802406619734
2024-12-03,140.2277069091797,139.145301240888,2.515527148422412
2024-12-04,145.10658264160156,140.10885162232975,2.376295577243122
2024-12-05,145.03659057617188,144.93384110510135,2.565027390966145
2024-12-06,142.41702270507812,145.63662757945264,2.399930940910116
2024-12-09,138.78758239746094,141.84158817806107,2.407736873299092
2024-12-10,135.04820251464844,138.0704898747299,2.5357713458975133
2024-12-11,139.28750610351562,135.02761322050188,2.6629664949660263
2024-12-12,137.3178253173828,139.07759931786975,2.727979211459725
2024-12-13,134.22833251953125,138.8368701972635,2.6341258406563086
2024-12-16,131.9786834716797,133.9883203613213,2.6660569283600974
2024-12-17,130.36895751953125,131.44953245998695,2.6118737512913537
2024-12-18,128.88919067382812,130.80027753948366,2.5147275170422456
2024-12-19,130.6588897705078,129.45503653176348,2.4232053454416334
2024-12-20,134.67825317382812,130.70030605804095,2.3089846365073003
2024-12-23,139.64744567871094,135.15366551447997,2.4359281866653753
2024-12-24,140.19737243652344,140.14769389768043,2.6529662276561257
2024-12-26,139.90740966796875,140.3697996962989,2.4730990945512867
2024-12-27,136.9878692626953,139.00242011192353,2.3240039674033244
2024-12-30,137.46780395507812,136.60799431462226,2.3891390712508556
2024-12-31,134.26832580566406,136.877308524716,2.240205851891603
