Date,price,arimax_pred,garch_vol
2024-08-30,2.1500000953674316,0.08487662940893631,4.988371482177224
2024-09-03,1.940000057220459,2.1500000964789274,4.988371482177224
2024-09-04,1.9199999570846558,1.95198009589545,5.8650412048218685
2024-09-05,1.9900000095367432,1.9675938177453631,5.58796785663645
2024-09-06,1.8899999856948853,2.0316870300962706,5.506895127621247
2024-09-09,1.9700000286102295,1.8624322781426568,5.524207615376428
2024-09-10,1.9600000381469727,1.9336589369293398,5.507825390375974
2024-09-11,2.059999942779541,1.9402175284548755,5.2578351099212695
2024-09-12,2.190000057220459,2.0801067561224946,5.379222812916588
2024-09-13,2.2699999809265137,2.1980347684849812,5.64581570265474
2024-09-16,2.380000114440918,2.234810457915851,5.558294822549252
2024-09-17,2.359999895095825,2.3408433527581978,5.604117099408669
2024-09-18,2.200000047683716,2.3455253223733994,5.348414258067723
2024-09-19,2.190000057220459,2.2431049406442654,5.6162654010732735
2024-09-20,2.0799999237060547,2.23740924872612,5.355780922933668
2024-09-23,2.0299999713897705,2.0896111333590004,5.394000148846577
2024-09-24,2.1600000858306885,1.9990108841181387,5.210756356312549
2024-09-25,2.0,2.1340895145574743,5.521703319677864
2024-09-26,2.0899999141693115,2.00877284074965,5.8531194528671
2024-09-27,2.069999933242798,2.1273287702674684,5.820915870774347
2024-09-30,2.0,2.083288976343158,5.546684482803586
2024-10-01,1.899999976158142,1.981142443553224,5.408395123214855
2024-10-02,1.899999976158142,1.8841167117759408,5.436655398620821
2024-10-03,1.9299999475479126,1.9064003043643412,5.193351651561577
2024-10-04,1.9900000095367432,1.946934899509072,5.0150351623260905
2024-10-07,1.840000033378601,1.9864349076154948,4.958003298689779
2024-10-08,1.7899999618530273,1.8343437788763237,5.421366250407142
2024-10-09,1.8200000524520874,1.7932090440211712,5.252754361252997
2024-10-10,1.7599999904632568,1.8346734454218083,5.072775874175099
2024-10-11,1.8700000047683716,1.767415365010854,4.983391604483001
2024-10-14,1.9299999475479126,1.8602381104135957,5.313132351019969
2024-10-15,1.8899999856948853,1.8995625517308148,5.227723454088941
2024-10-16,1.9600000381469727,1.8811244090876647,5.045634566357289
2024-10-17,1.8200000524520874,1.9793659692008683,5.039706165947759
2024-10-18,1.8600000143051147,1.8522331289158582,5.42107370957227
2024-10-21,1.8300000429153442,1.8612012002793399,5.251177560855253
2024-10-22,1.7799999713897705,1.8057643690048384,5.0482951712235495
2024-10-23,1.7300000190734863,1.7643579319535327,4.92184785317633
2024-10-24,1.7699999809265137,1.7441096372229055,4.814966535375877
2024-10-25,1.75,1.7911255124736902,4.720669702049465
2024-10-28,1.8700000047683716,1.7476747545554756,4.557994463566364
2024-10-29,1.7899999618530273,1.8490871040011874,5.076131816138776
2024-10-30,1.840000033378601,1.7703449964549292,5.073782761353751
2024-10-31,1.75,1.8526605862682815,4.983812230841413
2024-11-01,1.8200000524520874,1.784435926619587,5.061028753497228
2024-11-04,1.850000023841858,1.8284791162610152,5.083391526932517
2024-11-05,1.9199999570846558,1.8164933257034688,4.9200157467174925
2024-11-06,1.7799999713897705,1.8843258800051603,4.939386229167448
2024-11-07,1.8700000047683716,1.799153965572265,5.365201444686577
2024-11-08,1.850000023841858,1.913094915686609,5.4644319733837685
2024-11-11,1.8300000429153442,1.8620796344017092,5.225908819061744
2024-11-12,1.7699999809265137,1.8006677906130475,5.010838220045584
2024-11-13,1.809999942779541,1.7404676315710534,4.927522661246177
2024-11-14,1.7699999809265137,1.8115894972997624,4.81653611217673
2024-11-15,1.659999966621399,1.7982074334540603,4.685552098374867
2024-11-18,1.6100000143051147,1.693186188216622,4.9899133520755425
2024-11-19,1.600000023841858,1.6075899317826232,4.8891671569801405
2024-11-20,1.6299999952316284,1.5725434362554938,4.700440058457158
2024-11-21,1.7000000476837158,1.6094956989797582,4.591668139206199
2024-11-22,1.9900000095367432,1.7050334001106031,4.717273198426546
2024-11-25,2.2799999713897705,2.034016660994933,7.654196042194231
2024-11-26,2.200000047683716,2.265165384133817,8.937398452381878
2024-11-27,2.2699999809265137,2.1714885512395794,8.473719983665275
2024-11-29,2.3399999141693115,2.280693806921378,8.060408047740463
2024-12-02,2.130000114440918,2.356477602488764,7.679796145851358
2024-12-03,2.1600000858306885,2.1462121614309457,7.87636529040327
2024-12-04,2.190000057220459,2.1449715756486945,7.442138344238637
2024-12-05,2.1500000953674316,2.1617290302192944,7.0446961726736275
2024-12-06,2.200000047683716,2.1373300465531404,6.680317745717398
2024-12-09,2.180000066757202,2.2075546297351214,6.389668603873196
2024-12-10,2.069999933242798,2.1885786501321327,6.06302518087241
2024-12-11,2.0899999141693115,2.0760693201586604,6.008635121245044
2024-12-12,1.9600000381469727,2.0786699161764024,5.727874703874382
2024-12-13,1.9199999570846558,1.9603254974643638,5.8557124930053215
2024-12-16,1.9199999570846558,1.928460289993673,5.608933670092656
2024-12-17,1.909999966621399,1.9273300135111113,5.349366167538976
2024-12-18,1.7300000190734863,1.902531094957198,5.114552073753624
2024-12-19,1.6649999618530273,1.7440390265398074,5.889623193308738
2024-12-20,1.690000057220459,1.6787097406049907,5.740789492796584
2024-12-23,1.6699999570846558,1.696981539841117,5.503579207392995
2024-12-24,1.659999966621399,1.658579141640752,5.263704284309489
2024-12-26,1.7100000381469727,1.6415702406724177,5.037753513612714
2024-12-27,1.6699999570846558,1.7014211089035673,4.969718385516982
2024-12-30,1.6100000143051147,1.677570812720414,4.8287135907818906
2024-12-31,1.600000023841858,1.629431642687078,4.794276919539877
2025-01-02,1.590000033378601,1.6042299815620085,4.615181547072804
