Date,price,arimax_pred,garch_vol
2024-08-27,97.40447998046875,-4.53044051009849,3.6006774516005495
2024-08-28,94.4184341430664,97.40447998046875,3.6006774516005495
2024-08-29,95.12513732910156,94.41599026854564,3.602619780136109
2024-08-30,95.7920150756836,95.24435104176861,3.5078717912451904
2024-09-03,88.16767883300781,95.8929202556986,3.427674952633163
2024-09-04,88.87437438964844,87.49827704186174,3.9596982581082236
2024-09-05,88.97390747070312,89.06119530331236,3.8112178068545965
2024-09-06,85.97792053222656,89.13686688383729,3.681701861751621
2024-09-09,85.86842346191406,85.97031919439455,3.687743209314339
2024-09-10,86.44573211669922,86.0065955663043,3.5779275788896254
2024-09-11,90.22803497314453,86.56098149395652,3.4863303416946163
2024-09-12,86.8040542602539,90.11966723233542,3.572458231453353
2024-09-13,90.7953872680664,86.73407871100154,3.6280729960208866
2024-09-16,86.77418518066406,90.7003956269476,3.7035699062009564
2024-09-17,88.31697845458984,86.67484032616579,3.7825266382730565
2024-09-18,86.94338989257812,88.44630127796385,3.6797441885174194
2024-09-19,88.83454895019531,87.04551106609094,3.598580909587052
2024-09-20,90.47687530517578,88.91038112218115,3.5383114520880072
2024-09-23,93.13444519042969,90.55423352359797,3.4768291321794087
2024-09-24,93.56244659423828,93.14132511922723,3.471361141939887
2024-09-25,95.32420349121094,93.65822483713612,3.395239060922067
2024-09-26,109.36852264404297,95.37001140238566,3.3588321127447127
2024-09-27,106.9996109008789,107.32029016391473,4.986714542807404
2024-09-30,103.22724914550781,107.31739576696985,4.734147314688415
2024-10-01,99.84307098388672,103.42552127814737,4.576565729479498
2024-10-02,99.38521575927734,100.02774788870734,4.429789281243004
2024-10-03,101.3460464477539,99.65539720657303,4.215056024521082
2024-10-04,101.7740478515625,101.55058088689546,4.052497319368424
2024-10-07,102.54630279541016,101.98129049846965,3.8877862004241917
2024-10-08,102.1776123046875,102.72026362419979,3.7495266134616596
2024-10-09,101.340576171875,102.32533909341394,3.632117165974375
2024-10-10,105.31648254394531,101.4569504239504,3.5396259072411977
2024-10-11,106.54212951660156,105.26267783295151,3.58238850598484
2024-10-14,107.95711517333984,106.64984546435659,3.496778644560819
2024-10-15,103.9513168334961,108.04335038968117,3.4282411153024657
2024-10-16,108.85392761230469,103.85379834764622,3.5057462966046264
2024-10-17,111.65399932861328,108.71616443700637,3.615236920717639
2024-10-18,110.7571792602539,111.71309732478018,3.5682673552286723
2024-10-21,108.69450378417969,110.86117566167343,3.4856136934480664
2024-10-22,107.43894958496094,108.74237977991588,3.447563084917617
2024-10-23,104.67874145507812,107.5081737394394,3.392545509566802
2024-10-24,106.47238159179688,104.66452571015012,3.403843817558248
2024-10-25,107.52864074707031,106.52674082991697,3.360640494934554
2024-10-28,106.01400756835938,107.59466947191062,3.3081625647729065
2024-10-29,107.79768371582031,106.04412578276957,3.284225383550129
2024-10-30,103.71217346191406,107.82747259699273,3.2605499479038897
2024-10-31,99.2978286743164,103.56433200377398,3.3780505316882152
2024-11-01,99.3775405883789,99.13326856081873,3.508838672219608
2024-11-04,101.37047576904297,99.48152785087917,3.426192273816675
2024-11-05,105.1171875,101.41764477543988,3.3887035622070267
2024-11-06,111.43478393554688,105.04658072932232,3.4448200053084848
2024-11-07,113.00920104980469,111.127947098496,3.6886860218750495
2024-11-08,111.50453186035156,113.13169210827654,3.5913332829351687
2024-11-11,108.26602172851562,111.59729617152044,3.517606597242129
2024-11-12,103.73209381103516,108.25671670728727,3.5250019884957955
2024-11-13,99.5668716430664,103.61257183092518,3.6199949804119984
2024-11-14,98.82948303222656,99.4878023973313,3.6828371807673217
2024-11-15,95.99951934814453,98.95766908736286,3.580958205133482
2024-11-18,97.16539001464844,96.00747260200069,3.574637163777155
2024-11-19,97.38461303710938,97.27035564639378,3.491213182692749
2024-11-20,98.02235412597656,97.48522041717183,3.411253027814208
2024-11-21,102.39683532714844,98.10414453470936,3.3462481171824705
2024-11-22,102.27725982666016,102.24387785983241,3.4678147733147138
2024-11-25,104.11075592041016,102.37192716064403,3.392575614094085
2024-11-26,101.44022369384766,104.15966379580738,3.3537048941815515
2024-11-27,97.85295104980469,101.4173434442543,3.3718895273566543
2024-11-29,97.60382843017578,97.75737865736791,3.4478480037289994
2024-12-02,98.20170593261719,97.69313236857172,3.376871533205959
2024-12-03,99.48715209960938,98.27686400522649,3.317137832532294
2024-12-04,102.83528137207031,99.5363699192287,3.2780207769335665
2024-12-05,100.51351165771484,102.76487057100377,3.333981468434606
2024-12-06,100.81244659423828,100.50600917004877,3.3399442524309837
2024-12-09,102.45662689208984,100.88197125918823,3.284687839096036
2024-12-10,97.75330352783203,102.48843547194339,3.2594071989483937
2024-12-11,101.69930267333984,97.51941399818239,3.44529657409806
2024-12-12,97.89280700683594,101.61262878354538,3.514182749720456
2024-12-13,102.13774871826172,97.81345318352366,3.5772511250057986
2024-12-16,107.87739562988281,102.05560644105293,3.6425356916411027
2024-12-17,108.2161865234375,107.67492550234867,3.8034537350873894
2024-12-18,103.5328140258789,108.37761194717444,3.675156965254727
2024-12-19,86.78221130371094,103.43667720477839,3.7515640349941064
2024-12-20,89.80150604248047,84.50489413909935,5.561517073000466
2024-12-23,89.40291595458984,90.17343855326226,5.265914691266493
2024-12-24,88.96446990966797,89.8110634513636,4.941529571257821
2024-12-26,89.5025634765625,89.3200784919359,4.6589010275403435
2024-12-27,88.31676483154297,89.81433288638269,4.411114729158087
2024-12-30,85.11894989013672,88.565010484863,4.213815476607516
2024-12-31,83.97152709960938,85.20699733711233,4.143837633108757
