Date,price,arimax_pred,garch_vol
2023-08-28,102.61000061035156,-3.8697316937386077,2.495091363672533
2023-08-29,105.91999816894531,102.61003449542733,2.495091363672533
2023-08-30,106.58999633789062,105.6966734265224,2.6762397429892504
2023-08-31,105.72000122070312,106.67636569703178,2.6975441938887674
2023-09-01,109.44999694824219,105.67015532047674,2.7228266413937847
2023-09-05,110.77999877929688,109.16863799846546,2.853879245217327
2023-09-06,109.27999877929688,110.9256473609063,2.835790730528863
2023-09-07,106.58999633789062,109.4035252053005,2.838259974902718
2023-09-08,106.08999633789062,106.34189766970731,2.8915339940065667
2023-09-11,105.31999969482422,105.88645994675245,2.8570221446412467
2023-09-12,105.30999755859375,105.41310910715285,2.83632361507223
2023-09-13,107.70999908447266,105.58878843695197,2.8120562146367525
2023-09-14,106.62999725341797,107.71037200915627,2.842021278657252
2023-09-15,101.48999786376953,106.48119430634166,2.831975408234233
2023-09-18,102.37000274658203,100.89853594152522,3.0788750304604813
2023-09-19,101.61000061035156,102.45612137132422,2.995406731411778
2023-09-20,100.33999633789062,101.91555548475992,2.938319125376491
2023-09-21,96.11000061035156,100.43829745355615,2.9094726841571585
2023-09-22,96.19999694824219,95.54678584569598,3.072731679413749
2023-09-25,97.37999725341797,96.05623569993193,2.9863172070773882
2023-09-26,95.95999908447266,97.71310589119543,2.9332233955829192
2023-09-27,98.06999969482422,96.34611849620674,2.912781346372027
2023-09-28,102.76000213623047,97.91130491454538,2.9110927439964676
2023-09-29,102.81999969482422,102.23887706529027,3.0884742327038848
2023-10-02,103.2699966430664,103.21654654688153,2.9981597506216247
2023-10-03,100.08000183105469,103.70396710134538,2.9313190200704105
2023-10-04,104.06999969482422,99.78094491186532,2.99766172117387
2023-10-05,102.91000366210938,103.50765881699739,3.0805545029037438
2023-10-06,107.23999786376953,103.21785775039154,3.0102977406777156
2023-10-09,106.97000122070312,107.5988278355317,3.1069726285429278
2023-10-10,109.01000213623047,107.21944018223384,3.01393329445471
2023-10-11,108.30999755859375,108.63109687324797,2.9733688884757643
2023-10-12,108.79000091552734,108.22196787012142,2.9201096426406177
2023-10-13,105.08999633789062,109.22232575329464,2.873671150656981
2023-10-16,106.45999908447266,105.15331144411829,2.979801756674319
2023-10-17,105.13999938964844,106.12997700107091,2.9301773453589597
2023-10-18,102.16999816894531,104.87961679861561,2.903200853691607
2023-10-19,102.4000015258789,102.29330679855367,2.9600181330324182
2023-10-20,101.80999755859375,102.73330754137042,2.9024978781889725
2023-10-23,100.01000213623047,101.7307242461164,2.866781578313423
2023-10-24,101.66999816894531,99.66170718155936,2.8768035719893157
2023-10-25,96.05999755859375,101.67712173625718,2.8646361930546322
2023-10-26,93.66999816894531,95.88076826917953,3.176027824683515
2023-10-27,96.43000030517578,93.57601128505046,3.1372496006032335
2023-10-30,96.18000030517578,96.09207632567886,3.1116331359183254
2023-10-31,98.5,96.47299369851147,3.0174881147482684
2023-11-01,108.04000091552734,98.96550999770662,2.9968471158474395
2023-11-02,107.83000183105469,107.04335523142097,3.7755493429845433
2023-11-03,112.25,108.25947422932481,3.523628412906621
2023-11-06,111.75,112.24081265484536,3.468472331201341
2023-11-07,113.44999694824219,112.11965653247762,3.2894084119961042
2023-11-08,113.58999633789062,113.75710906623513,3.1663841890449618
2023-11-09,113.48999786376953,113.76225700276436,3.0563460348897222
2023-11-10,118.58999633789062,113.49647478988456,2.9748793881019906
2023-11-13,116.79000091552734,118.41177577219253,3.106346490432531
2023-11-14,119.87999725341797,117.20050260623275,3.0421847819807226
2023-11-15,118.0,119.94544492188167,3.0262355958456535
2023-11-16,119.83000183105469,117.86899712164998,2.984946110680838
2023-11-17,120.62000274658203,119.7474693212637,2.9404653998516705
2023-11-20,121.52999877929688,120.93174119210514,2.890315552304028
2023-11-21,119.16000366210938,121.84506754451209,2.8544730307899986
2023-11-22,122.51000213623047,118.97152970000884,2.876172052788801
2023-11-24,122.30999755859375,122.09435064048827,2.9152516779429503
2023-11-27,122.6500015258789,122.57301925472277,2.8709461133532086
2023-11-28,122.01000213623047,123.10570683673387,2.836962767084519
2023-11-29,123.8499984741211,121.96640440588574,2.8179142910300055
2023-11-30,121.16000366210938,123.42974641101547,2.8172044879912317
2023-12-01,121.38999938964844,121.08391777300362,2.860516685049463
2023-12-04,118.56999969482422,121.736388444011,2.829257372094703
2023-12-05,118.37999725341797,118.56188507912485,2.8772598870062667
2023-12-06,116.81999969482422,118.03058204342017,2.8430059873124884
2023-12-07,128.3699951171875,116.61142021044331,2.8422484456750663
2023-12-08,128.9199981689453,127.43756032552263,3.720800032458102
2023-12-11,134.41000366210938,130.16752326175953,3.480179629400845
2023-12-12,137.61000061035156,134.44713980854686,3.4481419874415318
2023-12-13,138.19000244140625,137.22680150090235,3.315213207006963
2023-12-14,138.0,138.40608326941916,3.169073414176209
2023-12-15,139.14999389648438,138.75824955507596,3.0595006691082087
2023-12-18,138.89999389648438,139.44770953799298,2.9805214328531533
2023-12-19,140.14999389648438,138.5050504984479,2.919251747078286
2023-12-20,135.47000122070312,139.89996962235068,2.8777257319172453
2023-12-21,139.91000366210938,135.69150206684185,2.9779627256847747
2023-12-22,139.60000610351562,140.11793628380616,3.0162347198147916
2023-12-26,143.41000366210938,139.62089731080718,2.946082142128699
2023-12-27,146.07000732421875,143.1394061588344,2.9609335795423743
2023-12-28,148.75999450683594,146.33710377519023,2.9326335829735997
2023-12-29,147.41000366210938,149.26261221457187,2.9114771956561705
2024-01-02,138.5800018310547,147.47651208422664,2.8802451253011245
