Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-08-27 00:00:00-04:00,21.059999465942383,21.290000915527344,20.65999984741211,20.739999771118164,4118800,0.0,0.0,GME
2024-08-28 00:00:00-04:00,20.709999084472656,21.06999969482422,19.8799991607666,19.899999618530273,5219500,0.0,0.0,GME
2024-08-29 00:00:00-04:00,20.5,22.450000762939453,20.469999313354492,21.510000228881836,10428400,0.0,0.0,GME
2024-08-30 00:00:00-04:00,21.81999969482422,23.479999542236328,21.729999542236328,23.420000076293945,15680700,0.0,0.0,GME
2024-09-03 00:00:00-04:00,24.149999618530273,24.690000534057617,22.81999969482422,23.139999389648438,11350500,0.0,0.0,GME
2024-09-04 00:00:00-04:00,22.850000381469727,23.709999084472656,22.110000610351562,22.1200008392334,6700900,0.0,0.0,GME
2024-09-05 00:00:00-04:00,22.0,22.68000030517578,21.65999984741211,22.389999389648438,5101200,0.0,0.0,GME
2024-09-06 00:00:00-04:00,22.399999618530273,24.479999542236328,21.799999237060547,23.920000076293945,23884000,0.0,0.0,GME
2024-09-09 00:00:00-04:00,23.239999771118164,25.020000457763672,23.15999984741211,24.25,14064700,0.0,0.0,GME
2024-09-10 00:00:00-04:00,24.770000457763672,24.799999237060547,23.1299991607666,23.450000762939453,19175500,0.0,0.0,GME
2024-09-11 00:00:00-04:00,20.81999969482422,21.09000015258789,19.309999465942383,20.639999389648438,28921500,0.0,0.0,GME
2024-09-12 00:00:00-04:00,20.469999313354492,20.709999084472656,19.989999771118164,20.399999618530273,9539500,0.0,0.0,GME
2024-09-13 00:00:00-04:00,20.489999771118164,20.920000076293945,20.34000015258789,20.649999618530273,8053700,0.0,0.0,GME
2024-09-16 00:00:00-04:00,20.450000762939453,20.520000457763672,19.920000076293945,20.09000015258789,5981200,0.0,0.0,GME
2024-09-17 00:00:00-04:00,20.239999771118164,20.559999465942383,19.920000076293945,20.15999984741211,6307600,0.0,0.0,GME
2024-09-18 00:00:00-04:00,20.049999237060547,20.260000228881836,19.420000076293945,19.649999618530273,10728200,0.0,0.0,GME
2024-09-19 00:00:00-04:00,19.889999389648438,20.030000686645508,19.469999313354492,19.510000228881836,8902600,0.0,0.0,GME
2024-09-20 00:00:00-04:00,19.6299991607666,22.030000686645508,19.479999542236328,21.850000381469727,61919200,0.0,0.0,GME
2024-09-23 00:00:00-04:00,21.540000915527344,22.559999465942383,21.229999542236328,22.309999465942383,13969500,0.0,0.0,GME
2024-09-24 00:00:00-04:00,22.610000610351562,22.719999313354492,21.540000915527344,22.6299991607666,12121400,0.0,0.0,GME
2024-09-25 00:00:00-04:00,22.15999984741211,22.829999923706055,22.06999969482422,22.18000030517578,6139700,0.0,0.0,GME
2024-09-26 00:00:00-04:00,22.399999618530273,22.639999389648438,21.8700008392334,22.290000915527344,5777500,0.0,0.0,GME
2024-09-27 00:00:00-04:00,22.389999389648438,23.100000381469727,21.969999313354492,22.479999542236328,7416500,0.0,0.0,GME
2024-09-30 00:00:00-04:00,22.299999237060547,23.639999389648438,22.170000076293945,22.93000030517578,10161700,0.0,0.0,GME
2024-10-01 00:00:00-04:00,22.950000762939453,23.1200008392334,21.809999465942383,21.969999313354492,7189200,0.0,0.0,GME
2024-10-02 00:00:00-04:00,21.860000610351562,22.299999237060547,21.40999984741211,21.489999771118164,5673100,0.0,0.0,GME
2024-10-03 00:00:00-04:00,21.360000610351562,21.790000915527344,21.110000610351562,21.200000762939453,4665800,0.0,0.0,GME
2024-10-04 00:00:00-04:00,21.479999542236328,21.969999313354492,21.290000915527344,21.399999618530273,5286200,0.0,0.0,GME
2024-10-07 00:00:00-04:00,21.350000381469727,21.530000686645508,20.809999465942383,20.899999618530273,5988000,0.0,0.0,GME
2024-10-08 00:00:00-04:00,20.899999618530273,21.270000457763672,20.530000686645508,20.709999084472656,4840500,0.0,0.0,GME
2024-10-09 00:00:00-04:00,20.5,20.739999771118164,20.299999237060547,20.5,3914000,0.0,0.0,GME
2024-10-10 00:00:00-04:00,20.469999313354492,21.049999237060547,20.3799991607666,20.90999984741211,4180800,0.0,0.0,GME
2024-10-11 00:00:00-04:00,20.65999984741211,21.219999313354492,20.65999984741211,20.829999923706055,3931600,0.0,0.0,GME
2024-10-14 00:00:00-04:00,20.75,21.670000076293945,20.459999084472656,21.329999923706055,6636600,0.0,0.0,GME
2024-10-15 00:00:00-04:00,21.450000762939453,21.68000030517578,20.979999542236328,21.270000457763672,4851900,0.0,0.0,GME
2024-10-16 00:00:00-04:00,21.1299991607666,21.75,21.030000686645508,21.65999984741211,4264600,0.0,0.0,GME
2024-10-17 00:00:00-04:00,21.5,21.65999984741211,21.229999542236328,21.40999984741211,3015300,0.0,0.0,GME
2024-10-18 00:00:00-04:00,21.40999984741211,21.610000610351562,20.979999542236328,21.219999313354492,5302200,0.0,0.0,GME
2024-10-21 00:00:00-04:00,21.100000381469727,21.219999313354492,20.65999984741211,20.700000762939453,3956500,0.0,0.0,GME
2024-10-22 00:00:00-04:00,20.6200008392334,20.940000534057617,20.43000030517578,20.93000030517578,3232300,0.0,0.0,GME
2024-10-23 00:00:00-04:00,20.729999542236328,20.979999542236328,20.350000381469727,20.540000915527344,2945000,0.0,0.0,GME
2024-10-24 00:00:00-04:00,20.6299991607666,20.84000015258789,20.479999542236328,20.6299991607666,2682300,0.0,0.0,GME
2024-10-25 00:00:00-04:00,20.649999618530273,21.43000030517578,20.540000915527344,20.56999969482422,5989000,0.0,0.0,GME
2024-10-28 00:00:00-04:00,20.84000015258789,22.770000457763672,20.729999542236328,22.729999542236328,13641200,0.0,0.0,GME
2024-10-29 00:00:00-04:00,22.700000762939453,23.200000762939453,22.09000015258789,22.68000030517578,10078100,0.0,0.0,GME
2024-10-30 00:00:00-04:00,23.399999618530273,24.540000915527344,22.75,23.280000686645508,12383600,0.0,0.0,GME
2024-10-31 00:00:00-04:00,22.829999923706055,23.030000686645508,22.049999237060547,22.18000030517578,5594500,0.0,0.0,GME
2024-11-01 00:00:00-04:00,22.399999618530273,23.049999237060547,22.079999923706055,22.40999984741211,4744500,0.0,0.0,GME
2024-11-04 00:00:00-05:00,22.200000762939453,22.649999618530273,21.8799991607666,22.329999923706055,4300200,0.0,0.0,GME
2024-11-05 00:00:00-05:00,22.31999969482422,23.200000762939453,22.270000457763672,22.989999771118164,5858400,0.0,0.0,GME
2024-11-06 00:00:00-05:00,23.309999465942383,23.81999969482422,22.899999618530273,23.100000381469727,6648000,0.0,0.0,GME
2024-11-07 00:00:00-05:00,23.06999969482422,23.65999984741211,22.809999465942383,23.450000762939453,5554400,0.0,0.0,GME
2024-11-08 00:00:00-05:00,23.440000534057617,25.389999389648438,23.239999771118164,24.8799991607666,15908600,0.0,0.0,GME
2024-11-11 00:00:00-05:00,25.260000228881836,28.049999237060547,24.6299991607666,27.260000228881836,26633000,0.0,0.0,GME
2024-11-12 00:00:00-05:00,26.059999465942383,27.100000381469727,24.950000762939453,26.84000015258789,18972700,0.0,0.0,GME
2024-11-13 00:00:00-05:00,26.260000228881836,28.219999313354492,26.219999313354492,26.459999084472656,18490300,0.0,0.0,GME
2024-11-14 00:00:00-05:00,27.170000076293945,28.280000686645508,26.719999313354492,27.3700008392334,16502000,0.0,0.0,GME
2024-11-15 00:00:00-05:00,28.079999923706055,28.59000015258789,26.31999969482422,26.59000015258789,16451800,0.0,0.0,GME
2024-11-18 00:00:00-05:00,26.649999618530273,27.15999984741211,25.850000381469727,26.440000534057617,8494900,0.0,0.0,GME
2024-11-19 00:00:00-05:00,25.889999389648438,27.600000381469727,25.709999084472656,27.56999969482422,8698600,0.0,0.0,GME
2024-11-20 00:00:00-05:00,27.260000228881836,29.799999237060547,27.260000228881836,28.450000762939453,22089700,0.0,0.0,GME
2024-11-21 00:00:00-05:00,29.09000015258789,29.170000076293945,27.18000030517578,27.81999969482422,10587200,0.0,0.0,GME
2024-11-22 00:00:00-05:00,27.8799991607666,28.459999084472656,27.420000076293945,27.899999618530273,7975700,0.0,0.0,GME
2024-11-25 00:00:00-05:00,28.049999237060547,29.770000457763672,27.959999084472656,29.670000076293945,13090400,0.0,0.0,GME
2024-11-26 00:00:00-05:00,29.399999618530273,32.119998931884766,28.780000686645508,30.329999923706055,24657300,0.0,0.0,GME
2024-11-27 00:00:00-05:00,30.799999237060547,31.549999237060547,30.510000228881836,30.889999389648438,12895100,0.0,0.0,GME
2024-11-29 00:00:00-05:00,31.010000228881836,31.079999923706055,28.850000381469727,29.049999237060547,10473700,0.0,0.0,GME
2024-12-02 00:00:00-05:00,28.959999084472656,29.3700008392334,26.75,27.270000457763672,13576600,0.0,0.0,GME
2024-12-03 00:00:00-05:00,26.549999237060547,27.59000015258789,26.489999771118164,27.440000534057617,6009900,0.0,0.0,GME
2024-12-04 00:00:00-05:00,27.06999969482422,27.829999923706055,26.6299991607666,27.030000686645508,6387500,0.0,0.0,GME
2024-12-05 00:00:00-05:00,27.0,30.8700008392334,26.149999618530273,28.6299991607666,40704900,0.0,0.0,GME
2024-12-06 00:00:00-05:00,29.1200008392334,29.350000381469727,28.110000610351562,29.059999465942383,15161400,0.0,0.0,GME
2024-12-09 00:00:00-05:00,29.0,29.860000610351562,27.739999771118164,27.93000030517578,11495400,0.0,0.0,GME
2024-12-10 00:00:00-05:00,27.8799991607666,28.389999389648438,26.850000381469727,26.93000030517578,18209400,0.0,0.0,GME
2024-12-11 00:00:00-05:00,27.75,30.15999984741211,27.510000228881836,28.969999313354492,20485000,0.0,0.0,GME
2024-12-12 00:00:00-05:00,28.899999618530273,29.65999984741211,28.579999923706055,28.75,8855700,0.0,0.0,GME
2024-12-13 00:00:00-05:00,28.700000762939453,28.860000610351562,27.920000076293945,27.989999771118164,6581600,0.0,0.0,GME
2024-12-16 00:00:00-05:00,27.700000762939453,29.59000015258789,27.270000457763672,29.440000534057617,8700000,0.0,0.0,GME
2024-12-17 00:00:00-05:00,29.639999389648438,31.8799991607666,29.639999389648438,31.260000228881836,19948100,0.0,0.0,GME
2024-12-18 00:00:00-05:00,31.100000381469727,31.700000762939453,28.34000015258789,28.549999237060547,13947300,0.0,0.0,GME
2024-12-19 00:00:00-05:00,29.15999984741211,30.600000381469727,28.81999969482422,29.0,10338200,0.0,0.0,GME
2024-12-20 00:00:00-05:00,28.540000915527344,30.520000457763672,28.309999465942383,29.81999969482422,19606700,0.0,0.0,GME
2024-12-23 00:00:00-05:00,29.81999969482422,31.110000610351562,29.780000686645508,30.899999618530273,8226500,0.0,0.0,GME
2024-12-24 00:00:00-05:00,31.0,31.59000015258789,30.579999923706055,31.139999389648438,5523500,0.0,0.0,GME
2024-12-26 00:00:00-05:00,32.619998931884766,34.369998931884766,31.600000381469727,32.9900016784668,20432900,0.0,0.0,GME
2024-12-27 00:00:00-05:00,32.38999938964844,33.04999923706055,30.729999542236328,32.20000076293945,10141700,0.0,0.0,GME
2024-12-30 00:00:00-05:00,31.799999237060547,32.880001068115234,31.610000610351562,32.0099983215332,9593100,0.0,0.0,GME
2024-12-31 00:00:00-05:00,32.060001373291016,32.439998626708984,31.100000381469727,31.34000015258789,7395300,0.0,0.0,GME
2025-01-02 00:00:00-05:00,31.84000015258789,32.04999923706055,30.3700008392334,30.65999984741211,7979700,0.0,0.0,GME
2025-01-03 00:00:00-05:00,30.799999237060547,32.13999938964844,30.56999969482422,31.649999618530273,7461800,0.0,0.0,GME
2025-01-06 00:00:00-05:00,31.700000762939453,33.4900016784668,30.760000228881836,32.81999969482422,12609400,0.0,0.0,GME
2025-01-07 00:00:00-05:00,32.79999923706055,34.400001525878906,31.709999084472656,33.369998931884766,13360700,0.0,0.0,GME
2025-01-08 00:00:00-05:00,32.970001220703125,33.369998931884766,32.40999984741211,32.959999084472656,6320000,0.0,0.0,GME
2025-01-10 00:00:00-05:00,32.5,32.939998626708984,31.399999618530273,32.310001373291016,7068200,0.0,0.0,GME
2025-01-13 00:00:00-05:00,31.600000381469727,31.799999237060547,30.899999618530273,31.020000457763672,5567000,0.0,0.0,GME
2025-01-14 00:00:00-05:00,31.260000228881836,31.68000030517578,27.559999465942383,27.8799991607666,11796600,0.0,0.0,GME
2025-01-15 00:00:00-05:00,28.899999618530273,29.329999923706055,27.84000015258789,27.959999084472656,6025400,0.0,0.0,GME
2025-01-16 00:00:00-05:00,27.940000534057617,28.139999389648438,27.40999984741211,27.719999313354492,4432000,0.0,0.0,GME
2025-01-17 00:00:00-05:00,27.610000610351562,28.790000915527344,27.020000457763672,27.510000228881836,8977500,0.0,0.0,GME
2025-01-21 00:00:00-05:00,27.399999618530273,27.56999969482422,26.329999923706055,27.469999313354492,5867800,0.0,0.0,GME
2025-01-22 00:00:00-05:00,27.360000610351562,28.020000457763672,27.299999237060547,27.649999618530273,5025400,0.0,0.0,GME
2025-01-23 00:00:00-05:00,27.8799991607666,29.260000228881836,27.68000030517578,28.329999923706055,8828200,0.0,0.0,GME
2025-01-24 00:00:00-05:00,28.299999237060547,28.670000076293945,27.6200008392334,27.770000457763672,4511600,0.0,0.0,GME
2025-01-27 00:00:00-05:00,26.920000076293945,27.68000030517578,26.799999237060547,26.969999313354492,5060300,0.0,0.0,GME
