Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2025-06-23 00:00:00-04:00,595.0399780273438,600.5399780273438,591.8900146484375,600.1500244140625,87426000,0.0,0.0,0.0,SPY
2025-06-24 00:00:00-04:00,604.3300170898438,607.8499755859375,603.4099731445312,606.780029296875,67735300,0.0,0.0,0.0,SPY
2025-06-25 00:00:00-04:00,607.9099731445312,608.6099853515625,605.5399780273438,607.1199951171875,62114800,0.0,0.0,0.0,SPY
2025-06-26 00:00:00-04:00,608.989990234375,612.3099975585938,608.3699951171875,611.8699951171875,78548400,0.0,0.0,0.0,SPY
2025-06-27 00:00:00-04:00,612.8800048828125,616.3900146484375,610.8300170898438,614.9099731445312,86258400,0.0,0.0,0.0,SPY
2025-06-30 00:00:00-04:00,617.3800048828125,619.219970703125,615.0399780273438,617.8499755859375,92502500,0.0,0.0,0.0,SPY
2025-07-01 00:00:00-04:00,616.3599853515625,618.8300170898438,615.52001953125,617.6500244140625,70030100,0.0,0.0,0.0,SPY
2025-07-02 00:00:00-04:00,617.239990234375,620.489990234375,616.6099853515625,620.4500122070312,66510400,0.0,0.0,0.0,SPY
2025-07-03 00:00:00-04:00,622.4500122070312,626.280029296875,622.4299926757812,625.3400268554688,51065800,0.0,0.0,0.0,SPY
2025-07-07 00:00:00-04:00,623.3599853515625,624.030029296875,617.8699951171875,620.6799926757812,74814500,0.0,0.0,0.0,SPY
2025-07-08 00:00:00-04:00,621.3499755859375,622.1099853515625,619.52001953125,620.3400268554688,59024600,0.0,0.0,0.0,SPY
2025-07-09 00:00:00-04:00,622.77001953125,624.719970703125,620.9099731445312,624.0599975585938,66113300,0.0,0.0,0.0,SPY
2025-07-10 00:00:00-04:00,624.2000122070312,626.8699951171875,623.010009765625,625.8200073242188,57529000,0.0,0.0,0.0,SPY
2025-07-11 00:00:00-04:00,622.739990234375,624.8599853515625,621.530029296875,623.6199951171875,63670200,0.0,0.0,0.0,SPY
2025-07-14 00:00:00-04:00,623.1599731445312,625.1599731445312,621.7999877929688,624.8099975585938,51898500,0.0,0.0,0.0,SPY
2025-07-15 00:00:00-04:00,627.52001953125,627.8599853515625,622.0599975585938,622.1400146484375,74317300,0.0,0.0,0.0,SPY
2025-07-16 00:00:00-04:00,623.739990234375,624.72998046875,618.0499877929688,624.219970703125,88987500,0.0,0.0,0.0,SPY
2025-07-17 00:00:00-04:00,624.4000244140625,628.4000244140625,624.1799926757812,628.0399780273438,68885700,0.0,0.0,0.0,SPY
2025-07-18 00:00:00-04:00,629.2999877929688,629.469970703125,626.4600219726562,627.5800170898438,65621600,0.0,0.0,0.0,SPY
2025-07-21 00:00:00-04:00,628.77001953125,631.5399780273438,628.3400268554688,628.77001953125,63375000,0.0,0.0,0.0,SPY
2025-07-22 00:00:00-04:00,629.0999755859375,629.72998046875,626.1900024414062,628.8599853515625,60046300,0.0,0.0,0.0,SPY
2025-07-23 00:00:00-04:00,631.5499877929688,634.2100219726562,629.72998046875,634.2100219726562,70511000,0.0,0.0,0.0,SPY
2025-07-24 00:00:00-04:00,634.5999755859375,636.1500244140625,633.989990234375,634.4199829101562,71307100,0.0,0.0,0.0,SPY
2025-07-25 00:00:00-04:00,635.0900268554688,637.5800170898438,634.8400268554688,637.0999755859375,56865400,0.0,0.0,0.0,SPY
2025-07-28 00:00:00-04:00,637.47998046875,638.0399780273438,635.5399780273438,636.9400024414062,54917100,0.0,0.0,0.0,SPY
2025-07-29 00:00:00-04:00,638.3499755859375,638.6699829101562,634.3400268554688,635.260009765625,60556300,0.0,0.0,0.0,SPY
2025-07-30 00:00:00-04:00,635.9199829101562,637.6799926757812,631.5399780273438,634.4600219726562,80418900,0.0,0.0,0.0,SPY
2025-07-31 00:00:00-04:00,639.4600219726562,639.8499755859375,630.77001953125,632.0800170898438,103385200,0.0,0.0,0.0,SPY
2025-08-01 00:00:00-04:00,626.2999877929688,626.3400268554688,619.2899780273438,621.719970703125,140103600,0.0,0.0,0.0,SPY
2025-08-04 00:00:00-04:00,625.6699829101562,631.219970703125,625.5800170898438,631.1699829101562,73218000,0.0,0.0,0.0,SPY
2025-08-05 00:00:00-04:00,631.7899780273438,632.6099853515625,627.0399780273438,627.969970703125,68051400,0.0,0.0,0.0,SPY
2025-08-06 00:00:00-04:00,629.0499877929688,633.4400024414062,628.1300048828125,632.780029296875,64357500,0.0,0.0,0.0,SPY
2025-08-07 00:00:00-04:00,636.239990234375,636.97998046875,629.1099853515625,632.25,74205800,0.0,0.0,0.0,SPY
2025-08-08 00:00:00-04:00,634.0599975585938,637.6500244140625,633.739990234375,637.1799926757812,64051600,0.0,0.0,0.0,SPY
2025-08-11 00:00:00-04:00,637.4600219726562,638.9500122070312,634.6599731445312,635.9199829101562,58742300,0.0,0.0,0.0,SPY
2025-08-12 00:00:00-04:00,638.2899780273438,642.8499755859375,636.7899780273438,642.6900024414062,64730800,0.0,0.0,0.0,SPY
2025-08-13 00:00:00-04:00,644.9099731445312,646.1900024414062,642.6799926757812,644.8900146484375,60092800,0.0,0.0,0.0,SPY
2025-08-14 00:00:00-04:00,642.7899780273438,645.6199951171875,642.3400268554688,644.9500122070312,59327500,0.0,0.0,0.0,SPY
2025-08-15 00:00:00-04:00,645.989990234375,646.0900268554688,642.52001953125,643.4400024414062,68592500,0.0,0.0,0.0,SPY
2025-08-18 00:00:00-04:00,642.8599853515625,644.0,642.1799926757812,643.2999877929688,43804900,0.0,0.0,0.0,SPY
2025-08-19 00:00:00-04:00,643.1199951171875,644.1099853515625,638.47998046875,639.8099975585938,69750700,0.0,0.0,0.0,SPY
2025-08-20 00:00:00-04:00,639.4000244140625,639.6599731445312,632.9500122070312,638.1099853515625,88890300,0.0,0.0,0.0,SPY
2025-08-21 00:00:00-04:00,636.280029296875,637.969970703125,633.8099975585938,635.5499877929688,54805800,0.0,0.0,0.0,SPY
2025-08-22 00:00:00-04:00,637.760009765625,646.5,637.25,645.3099975585938,84083200,0.0,0.0,0.0,SPY
2025-08-25 00:00:00-04:00,644.0399780273438,645.2899780273438,642.3499755859375,642.469970703125,51274300,0.0,0.0,0.0,SPY
2025-08-26 00:00:00-04:00,642.2000122070312,645.510009765625,641.5700073242188,645.1599731445312,51581600,0.0,0.0,0.0,SPY
2025-08-27 00:00:00-04:00,644.5700073242188,647.3699951171875,644.4199829101562,646.6300048828125,48341100,0.0,0.0,0.0,SPY
2025-08-28 00:00:00-04:00,647.239990234375,649.47998046875,645.3400268554688,648.9199829101562,61519500,0.0,0.0,0.0,SPY
2025-08-29 00:00:00-04:00,647.469970703125,647.8400268554688,643.1400146484375,645.0499877929688,74522200,0.0,0.0,0.0,SPY
2025-09-02 00:00:00-04:00,637.5,640.489990234375,634.9199829101562,640.27001953125,81983500,0.0,0.0,0.0,SPY
2025-09-03 00:00:00-04:00,642.6699829101562,644.2100219726562,640.4600219726562,643.739990234375,70820900,0.0,0.0,0.0,SPY
2025-09-04 00:00:00-04:00,644.4199829101562,649.1500244140625,643.510009765625,649.1199951171875,65219200,0.0,0.0,0.0,SPY
2025-09-05 00:00:00-04:00,651.47998046875,652.2100219726562,643.3300170898438,647.239990234375,85178900,0.0,0.0,0.0,SPY
2025-09-08 00:00:00-04:00,648.6199951171875,649.8400268554688,647.22998046875,648.8300170898438,63133100,0.0,0.0,0.0,SPY
2025-09-09 00:00:00-04:00,648.969970703125,650.8599853515625,647.219970703125,650.3300170898438,66133900,0.0,0.0,0.0,SPY
2025-09-10 00:00:00-04:00,653.6199951171875,654.5499877929688,650.6300048828125,652.2100219726562,78034500,0.0,0.0,0.0,SPY
2025-09-11 00:00:00-04:00,654.1799926757812,658.3300170898438,653.5900268554688,657.6300048828125,64122520,0.0,0.0,0.0,SPY
