Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-08-28 00:00:00-04:00,57.880001068115234,57.93000030517578,55.02000045776367,56.13999938964844,4033100,0.0,0.0,RDDT
2024-08-29 00:00:00-04:00,57.584999084472656,60.290000915527344,57.099998474121094,58.75,5040100,0.0,0.0,RDDT
2024-08-30 00:00:00-04:00,59.0,60.40999984741211,58.474998474121094,60.029998779296875,4152500,0.0,0.0,RDDT
2024-09-03 00:00:00-04:00,59.244998931884766,60.07500076293945,57.4900016784668,57.529998779296875,3016000,0.0,0.0,RDDT
2024-09-04 00:00:00-04:00,56.720001220703125,58.810001373291016,56.060001373291016,57.0,2772100,0.0,0.0,RDDT
2024-09-05 00:00:00-04:00,56.79999923706055,59.564998626708984,56.380001068115234,58.709999084472656,2699600,0.0,0.0,RDDT
2024-09-06 00:00:00-04:00,59.2400016784668,60.40999984741211,55.79999923706055,56.849998474121094,3074500,0.0,0.0,RDDT
2024-09-09 00:00:00-04:00,57.13999938964844,58.5,55.250999450683594,57.459999084472656,4540600,0.0,0.0,RDDT
2024-09-10 00:00:00-04:00,57.52000045776367,57.869998931884766,55.47999954223633,56.869998931884766,2615600,0.0,0.0,RDDT
2024-09-11 00:00:00-04:00,56.5,60.0,55.84000015258789,59.869998931884766,3466500,0.0,0.0,RDDT
2024-09-12 00:00:00-04:00,60.0,62.659000396728516,59.380001068115234,59.630001068115234,4783600,0.0,0.0,RDDT
2024-09-13 00:00:00-04:00,59.630001068115234,60.25,58.040000915527344,59.09000015258789,3726000,0.0,0.0,RDDT
2024-09-16 00:00:00-04:00,58.599998474121094,60.099998474121094,57.220001220703125,59.150001525878906,2683800,0.0,0.0,RDDT
2024-09-17 00:00:00-04:00,61.369998931884766,61.97999954223633,59.310001373291016,61.88999938964844,3824400,0.0,0.0,RDDT
2024-09-18 00:00:00-04:00,61.91999816894531,64.08999633789062,61.540000915527344,63.65999984741211,4688400,0.0,0.0,RDDT
2024-09-19 00:00:00-04:00,64.98999786376953,67.19000244140625,63.900001525878906,64.55999755859375,5105700,0.0,0.0,RDDT
2024-09-20 00:00:00-04:00,64.81999969482422,66.94000244140625,64.16999816894531,66.16999816894531,8518300,0.0,0.0,RDDT
2024-09-23 00:00:00-04:00,66.0,66.95999908447266,64.77999877929688,65.0,3645600,0.0,0.0,RDDT
2024-09-24 00:00:00-04:00,65.27999877929688,67.27999877929688,63.599998474121094,66.95999908447266,4444900,0.0,0.0,RDDT
2024-09-25 00:00:00-04:00,66.95999908447266,69.11000061035156,66.3499984741211,67.87999725341797,4321100,0.0,0.0,RDDT
2024-09-26 00:00:00-04:00,69.0,69.0,65.70999908447266,66.5199966430664,4310300,0.0,0.0,RDDT
2024-09-27 00:00:00-04:00,66.58999633789062,68.3499984741211,66.12000274658203,67.08000183105469,3922300,0.0,0.0,RDDT
2024-09-30 00:00:00-04:00,66.94000244140625,67.80999755859375,65.31999969482422,65.91999816894531,3558300,0.0,0.0,RDDT
2024-10-01 00:00:00-04:00,65.93000030517578,66.61000061035156,64.51499938964844,65.97000122070312,3150500,0.0,0.0,RDDT
2024-10-02 00:00:00-04:00,65.48999786376953,68.30999755859375,64.9000015258789,67.77999877929688,3992000,0.0,0.0,RDDT
2024-10-03 00:00:00-04:00,68.05999755859375,68.97000122070312,67.3499984741211,67.47000122070312,4120300,0.0,0.0,RDDT
2024-10-04 00:00:00-04:00,69.5199966430664,72.87999725341797,68.80000305175781,72.37999725341797,7415600,0.0,0.0,RDDT
2024-10-07 00:00:00-04:00,72.98999786376953,73.41999816894531,70.12999725341797,70.44000244140625,2811200,0.0,0.0,RDDT
2024-10-08 00:00:00-04:00,70.75,72.9800033569336,70.23999786376953,70.7699966430664,2494700,0.0,0.0,RDDT
2024-10-09 00:00:00-04:00,73.63999938964844,75.19999694824219,70.44000244140625,71.0,5019000,0.0,0.0,RDDT
2024-10-10 00:00:00-04:00,70.69000244140625,71.66000366210938,69.30000305175781,69.9000015258789,3974100,0.0,0.0,RDDT
2024-10-11 00:00:00-04:00,69.94999694824219,73.25,69.73999786376953,73.25,5076300,0.0,0.0,RDDT
2024-10-14 00:00:00-04:00,73.75,75.66999816894531,72.81999969482422,74.87000274658203,5488800,0.0,0.0,RDDT
2024-10-15 00:00:00-04:00,74.80000305175781,76.4800033569336,74.13999938964844,75.16999816894531,5701300,0.0,0.0,RDDT
2024-10-16 00:00:00-04:00,75.16000366210938,77.87000274658203,73.58999633789062,77.26000213623047,4455200,0.0,0.0,RDDT
2024-10-17 00:00:00-04:00,76.9800033569336,78.73999786376953,75.94000244140625,76.29000091552734,3074900,0.0,0.0,RDDT
2024-10-18 00:00:00-04:00,76.61000061035156,81.36000061035156,76.41999816894531,80.9000015258789,5428500,0.0,0.0,RDDT
2024-10-21 00:00:00-04:00,80.55500030517578,80.55500030517578,77.9000015258789,78.55000305175781,3750600,0.0,0.0,RDDT
2024-10-22 00:00:00-04:00,77.7699966430664,78.5,76.54000091552734,77.29000091552734,3285000,0.0,0.0,RDDT
2024-10-23 00:00:00-04:00,77.69000244140625,80.12999725341797,76.6510009765625,77.68000030517578,4083700,0.0,0.0,RDDT
2024-10-24 00:00:00-04:00,77.8550033569336,78.71499633789062,77.13999938964844,78.5999984741211,2174100,0.0,0.0,RDDT
2024-10-25 00:00:00-04:00,79.0199966430664,81.72000122070312,79.0199966430664,81.36000061035156,3889100,0.0,0.0,RDDT
2024-10-28 00:00:00-04:00,82.20999908447266,82.52999877929688,79.44999694824219,79.68000030517578,6567500,0.0,0.0,RDDT
2024-10-29 00:00:00-04:00,79.7249984741211,82.9749984741211,79.0999984741211,81.73999786376953,12718700,0.0,0.0,RDDT
2024-10-30 00:00:00-04:00,104.9000015258789,118.2490005493164,104.11000061035156,116.05000305175781,37764600,0.0,0.0,RDDT
2024-10-31 00:00:00-04:00,117.40499877929688,123.5999984741211,114.80000305175781,119.30000305175781,17033500,0.0,0.0,RDDT
2024-11-01 00:00:00-04:00,114.0,115.5,110.5,112.9800033569336,12024700,0.0,0.0,RDDT
2024-11-04 00:00:00-05:00,110.76499938964844,112.9800033569336,108.68499755859375,109.02999877929688,7719300,0.0,0.0,RDDT
2024-11-05 00:00:00-05:00,110.5,122.68000030517578,110.2699966430664,122.56999969482422,10831200,0.0,0.0,RDDT
2024-11-06 00:00:00-05:00,124.1500015258789,124.93000030517578,117.16000366210938,121.08000183105469,6506100,0.0,0.0,RDDT
2024-11-07 00:00:00-05:00,121.56999969482422,133.25,121.56999969482422,131.44000244140625,7756000,0.0,0.0,RDDT
