Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2023-10-02 00:00:00-04:00,417.0250096098541,418.96048874831854,414.91358595822464,417.6994934082031,83798600,0.0,0.0,0.0,SPY
2023-10-03 00:00:00-04:00,415.500051323109,417.7580951514268,410.72980173267064,412.10809326171875,103760600,0.0,0.0,0.0,SPY
2023-10-04 00:00:00-04:00,412.5773245188018,415.86174118597603,411.10127604748675,415.10906982421875,87453000,0.0,0.0,0.0,SPY
2023-10-05 00:00:00-04:00,414.8157711179293,415.8030649114694,411.69754435502875,414.95263671875,70142700,0.0,0.0,0.0,SPY
2023-10-06 00:00:00-04:00,412.47961126039746,421.4336002614177,411.14042825750295,419.8793640136719,113273300,0.0,0.0,0.0,SPY
2023-10-09 00:00:00-04:00,417.9633844028283,423.14420123252046,417.40622681216456,422.5674743652344,80374400,0.0,0.0,0.0,SPY
2023-10-10 00:00:00-04:00,423.2028858656613,427.3866245469699,422.8021034661563,424.76690673828125,78607300,0.0,0.0,0.0,SPY
2023-10-11 00:00:00-04:00,425.8421063481672,426.7609375172326,423.43741232724693,426.5068054199219,62451700,0.0,0.0,0.0,SPY
2023-10-12 00:00:00-04:00,427.1226911247353,427.50390423107496,421.53133685909927,423.90667724609375,81154200,0.0,0.0,0.0,SPY
2023-10-13 00:00:00-04:00,425.421777892383,426.63390960644494,420.2116668925535,421.79522705078125,95143100,0.0,0.0,0.0,SPY
2023-10-16 00:00:00-04:00,424.06308250460796,427.30842046983895,423.8187051848987,426.233154296875,75433200,0.0,0.0,0.0,SPY
2023-10-17 00:00:00-04:00,423.0758263345883,428.2859679611293,422.7239372817944,426.213623046875,75324700,0.0,0.0,0.0,SPY
2023-10-18 00:00:00-04:00,424.4247382272408,425.3924628264014,419.4394351496232,420.53424072265625,93559800,0.0,0.0,0.0,SPY
2023-10-19 00:00:00-04:00,421.257593993877,423.0855313915635,416.15499486963773,416.8392333984375,121323000,0.0,0.0,0.0,SPY
2023-10-20 00:00:00-04:00,416.3993486036533,416.9467513282041,411.60953001701756,411.7170715332031,123919900,0.0,0.0,0.0,SPY
2023-10-23 00:00:00-04:00,410.172620735965,414.9037915113143,408.4033314720022,411.0035095214844,92035100,0.0,0.0,0.0,SPY
2023-10-24 00:00:00-04:00,413.1442336689616,415.2654416367825,411.27718762452145,414.1022033691406,78564200,0.0,0.0,0.0,SPY
2023-10-25 00:00:00-04:00,412.4013515290574,412.43067561044523,407.6408568882158,408.158935546875,94223200,0.0,0.0,0.0,SPY
2023-10-26 00:00:00-04:00,407.0837332248422,407.94391629421784,402.3428074644633,403.27142333984375,115156800,0.0,0.0,0.0,SPY
2023-10-27 00:00:00-04:00,404.8745483717502,405.27533073382756,400.00654169102114,401.4434814453125,107367700,0.0,0.0,0.0,SPY
2023-10-30 00:00:00-04:00,404.25869952338684,407.3085234329511,402.9488407843413,406.2430419921875,86562700,0.0,0.0,0.0,SPY
2023-10-31 00:00:00-04:00,406.8197848189247,409.11693747926455,404.8940904395608,408.79437255859375,79665200,0.0,0.0,0.0,SPY
2023-11-01 00:00:00-04:00,409.77190943541854,413.975187482089,409.2342614230756,413.1540832519531,98068100,0.0,0.0,0.0,SPY
2023-11-02 00:00:00-04:00,416.9858880255394,421.2283044757911,416.96634857952904,421.0718994140625,94938900,0.0,0.0,0.0,SPY
2023-11-03 00:00:00-04:00,423.3983553166376,426.47750337482717,423.27127434580973,424.9134826660156,100167800,0.0,0.0,0.0,SPY
2023-11-06 00:00:00-05:00,425.67590748875534,426.3406065461818,423.92615777089577,425.8909606933594,67831700,0.0,0.0,0.0,SPY
2023-11-07 00:00:00-05:00,425.89101694564454,427.7482785955101,424.73756316460566,427.1031188964844,64256100,0.0,0.0,0.0,SPY
2023-11-08 00:00:00-05:00,427.70913437935815,428.23699769497836,425.0894169082568,427.4158935546875,61746000,0.0,0.0,0.0,SPY
2023-11-09 00:00:00-05:00,428.5694058195811,428.60851454528716,423.6525351124472,424.0826416015625,83174400,0.0,0.0,0.0,SPY
2023-11-10 00:00:00-05:00,426.17444461566754,431.0130969488053,424.07277610453497,430.7002868652344,89462200,0.0,0.0,0.0,SPY
2023-11-13 00:00:00-05:00,429.351394403823,431.40413994370897,428.5596143055894,430.289794921875,52236100,0.0,0.0,0.0,SPY
2023-11-14 00:00:00-05:00,436.28195536876984,439.93783058327244,436.0571174918547,438.63775634765625,97176900,0.0,0.0,0.0,SPY
2023-11-15 00:00:00-05:00,439.986605932481,441.2280615793407,438.70607140015926,439.5662841796875,77327600,0.0,0.0,0.0,SPY
2023-11-16 00:00:00-05:00,439.11671000982096,440.42656883560966,438.0414438599302,440.10400390625,66665800,0.0,0.0,0.0,SPY
2023-11-17 00:00:00-05:00,440.11374972550516,441.2672332979486,439.1851338482301,440.6513977050781,83133200,0.0,0.0,0.0,SPY
2023-11-20 00:00:00-05:00,440.39721493671476,444.8937631847096,440.3874302988097,444.0433349609375,69936200,0.0,0.0,0.0,SPY
2023-11-21 00:00:00-05:00,442.98761979123316,443.91626547984913,441.7950573532697,443.0755920410156,49244600,0.0,0.0,0.0,SPY
2023-11-22 00:00:00-05:00,444.7471759906997,446.1156829950313,443.68169447192673,444.7862548828125,59394900,0.0,0.0,0.0,SPY
2023-11-24 00:00:00-05:00,444.8350979923533,445.2554197691978,444.50274845964753,445.0599060058594,29737400,0.0,0.0,0.0,SPY
2023-11-27 00:00:00-05:00,444.4245827216387,445.2456869269975,443.86739527939744,444.2584228515625,50506000,0.0,0.0,0.0,SPY
2023-11-28 00:00:00-05:00,443.867383882385,446.008131510795,443.30044164724757,444.6982727050781,62115000,0.0,0.0,0.0,SPY
2023-11-29 00:00:00-05:00,446.8683186984809,448.01201757256354,443.9846844966707,444.38543701171875,63146000,0.0,0.0,0.0,SPY
2023-11-30 00:00:00-05:00,445.2359315687219,446.48714223694196,443.1440474188456,446.1352233886719,79752700,0.0,0.0,0.0,SPY
2023-12-01 00:00:00-05:00,445.5193830856826,449.31212377381115,444.92311675821435,448.7745056152344,89183400,0.0,0.0,0.0,SPY
2023-12-04 00:00:00-05:00,445.35321967054597,448.79404148670625,444.1215484712047,446.418701171875,72430900,0.0,0.0,0.0,SPY
2023-12-05 00:00:00-05:00,445.0208602097659,447.29844358283805,444.63961729227043,446.3307189941406,69793500,0.0,0.0,0.0,SPY
2023-12-06 00:00:00-05:00,448.49100491903886,448.5203290025261,444.0922134086644,444.5321044921875,69124700,0.0,0.0,0.0,SPY
2023-12-07 00:00:00-05:00,446.63369204285164,448.5789256301762,446.02764116627077,447.92401123046875,66995400,0.0,0.0,0.0,SPY
2023-12-08 00:00:00-05:00,447.17133603739103,450.38734955570465,446.9269587451742,449.8497314453125,83194400,0.0,0.0,0.0,SPY
2023-12-11 00:00:00-05:00,449.351227969924,451.7754616408042,449.1361747424168,451.5994873046875,65002200,0.0,0.0,0.0,SPY
2023-12-12 00:00:00-05:00,451.2475689468702,453.75977470681374,450.2407356815716,453.6620178222656,68327600,0.0,0.0,0.0,SPY
2023-12-13 00:00:00-05:00,454.04325082622603,460.17225276505405,453.6815771856103,459.9180908203125,93278000,0.0,0.0,0.0,SPY
2023-12-14 00:00:00-05:00,461.87313504052287,463.0754821947867,458.69622987886845,461.3941650390625,119026000,0.0,0.0,0.0,SPY
2023-12-15 00:00:00-05:00,460.79143858246954,461.9790416775181,458.7696079614867,460.6343994140625,141553700,1.906,0.0,0.0,SPY
2023-12-18 00:00:00-05:00,462.2539072749284,464.21685218338376,461.1841058940797,463.2255554199219,70375300,0.0,0.0,0.0,SPY
2023-12-19 00:00:00-05:00,463.7751595137513,466.1208929649243,463.6966548994257,466.0423583984375,55761800,0.0,0.0,0.0,SPY
2023-12-20 00:00:00-05:00,465.17866442919757,467.0827233391325,459.1524392855077,459.58428955078125,102921000,0.0,0.0,0.0,SPY
2023-12-21 00:00:00-05:00,462.59740467957056,464.21685821180665,460.15354782149916,463.9420471191406,86667500,0.0,0.0,0.0,SPY
2023-12-22 00:00:00-05:00,465.08052099400504,466.57237828807547,462.9605668589321,464.8744201660156,67160400,0.0,0.0,0.0,SPY
2023-12-26 00:00:00-05:00,465.2866280947504,467.75010345254253,465.2080935295003,466.83734130859375,55387000,0.0,0.0,0.0,SPY
2023-12-27 00:00:00-05:00,466.6312747852937,467.82867239999376,466.0914769062102,467.68145751953125,68000300,0.0,0.0,0.0,SPY
2023-12-28 00:00:00-05:00,468.0446059486198,468.702175743884,467.43609779700336,467.8581237792969,77158100,0.0,0.0,0.0,SPY
2023-12-29 00:00:00-05:00,467.6618229910359,468.1918265288325,464.5309233128284,466.5036926269531,122283100,0.0,0.0,0.0,SPY
2024-01-02 00:00:00-05:00,463.4120324234117,464.89406539748853,461.77296026414723,463.8929443359375,123623700,0.0,0.0,0.0,SPY
2024-01-03 00:00:00-05:00,461.71406085489247,462.4599894747497,459.4959535651588,460.1044616699219,103585900,0.0,0.0,0.0,SPY
2024-01-04 00:00:00-05:00,459.6234970364444,462.23421712437437,458.3966565788923,458.6224060058594,84232200,0.0,0.0,0.0,SPY
2024-01-05 00:00:00-05:00,458.82855442672843,461.7239101878534,457.7881960069436,459.2506103515625,86118900,0.0,0.0,0.0,SPY
2024-01-08 00:00:00-05:00,459.7510955055742,465.9540080780916,459.62349930501347,465.8067932128906,74879100,0.0,0.0,0.0,SPY
2024-01-09 00:00:00-05:00,463.1273895276289,466.13069275931775,462.617034648156,465.10015869140625,65931400,0.0,0.0,0.0,SPY
2024-01-10 00:00:00-05:00,465.3749714238804,468.60402410810553,465.0903360323178,467.7304992675781,67310600,0.0,0.0,0.0,SPY
2024-01-11 00:00:00-05:00,468.74146092978486,469.26164017140127,463.5102255358753,467.5244445800781,77940700,0.0,0.0,0.0,SPY
2024-01-12 00:00:00-05:00,468.98680879638437,469.7327374699283,466.4251799867084,467.8482971191406,58026400,0.0,0.0,0.0,SPY
2024-01-16 00:00:00-05:00,466.45457893232725,467.7795427007241,464.29532768755536,466.13067626953125,85014900,0.0,0.0,0.0,SPY
2024-01-17 00:00:00-05:00,463.07831858670363,464.03034802025326,461.16443541083595,463.53961181640625,68843900,0.0,0.0,0.0,SPY
2024-01-18 00:00:00-05:00,465.2277716609403,468.221250691515,463.66723403940006,467.66180419921875,91856200,0.0,0.0,0.0,SPY
2024-01-19 00:00:00-05:00,468.80035322353774,473.7764261949838,467.71093308005453,473.4917907714844,110834500,0.0,0.0,0.0,SPY
2024-01-22 00:00:00-05:00,475.04251160499444,476.230084936627,473.8352896540889,474.4928894042969,75844900,0.0,0.0,0.0,SPY
2024-01-23 00:00:00-05:00,475.04242045077643,476.1220160257389,473.94317626031136,475.87664794921875,49945300,0.0,0.0,0.0,SPY
2024-01-24 00:00:00-05:00,478.7720887705227,479.7142939660905,475.89638158845,476.3969421386719,81765000,0.0,0.0,0.0,SPY
2024-01-25 00:00:00-05:00,478.5463320010401,479.26281768430965,476.3969348555568,478.9880065917969,72525000,0.0,0.0,0.0,SPY
2024-01-26 00:00:00-05:00,478.5561439348536,480.0577955715659,477.52560985262113,478.3794860839844,76641600,0.0,0.0,0.0,SPY
2024-01-29 00:00:00-05:00,478.6935777775515,482.31521358198466,478.14395559144117,482.16796875,61322800,0.0,0.0,0.0,SPY
2024-01-30 00:00:00-05:00,481.47114125110545,482.5114996920698,481.02946665070067,481.7950439453125,58618400,0.0,0.0,0.0,SPY
2024-01-31 00:00:00-05:00,479.5670527944145,480.01852172451737,473.91376202659535,473.93341064453125,126011100,0.0,0.0,0.0,SPY
2024-02-01 00:00:00-05:00,475.6510160857212,480.1657955155809,474.8363771484392,480.1363525390625,91891600,0.0,0.0,0.0,SPY
2024-02-02 00:00:00-05:00,480.5779551853567,486.85937256166625,480.2344338545559,485.1908874511719,99228200,0.0,0.0,0.0,SPY
2024-02-05 00:00:00-05:00,484.55294208975374,485.22033614181447,481.1472316198872,483.4242248535156,75757100,0.0,0.0,0.0,SPY
2024-02-06 00:00:00-05:00,484.376229419309,485.16142528037955,482.9334638487614,484.8277282714844,55918600,0.0,0.0,0.0,SPY
2024-02-07 00:00:00-05:00,487.0949667191754,489.29345540498053,486.18217458429916,488.8714294433594,70556500,0.0,0.0,0.0,SPY
2024-02-08 00:00:00-05:00,488.87144668318996,489.4701305169981,488.04701339693975,489.0873718261719,52343600,0.0,0.0,0.0,SPY
2024-02-09 00:00:00-05:00,489.59771091928417,492.3556460938414,489.25418957306687,491.91400146484375,63979400,0.0,0.0,0.0,SPY
2024-02-12 00:00:00-05:00,491.88457176538435,494.1713894452359,490.97177960316253,491.6980895996094,56502300,0.0,0.0,0.0,SPY
2024-02-13 00:00:00-05:00,485.3675473659573,487.88011432720253,481.6281398981603,484.9258728027344,113099200,0.0,0.0,0.0,SPY
2024-02-14 00:00:00-05:00,487.58565255068163,489.8234082895185,485.239919279239,489.3326721191406,68387800,0.0,0.0,0.0,SPY
2024-02-15 00:00:00-05:00,490.0393781661973,492.8954665329509,489.5584363078264,492.708984375,61683000,0.0,0.0,0.0,SPY
2024-02-16 00:00:00-05:00,492.40473710700155,493.553043093204,489.50938141650533,490.25531005859375,75532900,0.0,0.0,0.0,SPY
2024-02-20 00:00:00-05:00,488.49844902332507,489.1756673822871,485.2890450259284,487.5562438964844,71736700,0.0,0.0,0.0,SPY
2024-02-21 00:00:00-05:00,486.2411410336806,488.1549945235998,484.41558652631585,487.9979553222656,59293400,0.0,0.0,0.0,SPY
2024-02-22 00:00:00-05:00,494.6719606242744,499.0689382221311,493.70028248904225,498.0972900390625,76402500,0.0,0.0,0.0,SPY
2024-02-23 00:00:00-05:00,499.8344700214938,500.678551914076,497.7046915518174,498.4407958984375,61321800,0.0,0.0,0.0,SPY
2024-02-26 00:00:00-05:00,498.8824026767894,499.32407723210946,496.48760765467784,496.6152038574219,50386700,0.0,0.0,0.0,SPY
2024-02-27 00:00:00-05:00,497.31212229372755,497.7635912521858,495.39823895878664,497.537841796875,48854500,0.0,0.0,0.0,SPY
2024-02-28 00:00:00-05:00,495.96742642546997,497.46907797429105,495.6042864358837,496.8802185058594,56506600,0.0,0.0,0.0,SPY
2024-02-29 00:00:00-05:00,498.6567095493246,500.295751750158,495.9871033156694,498.66650390625,83924800,0.0,0.0,0.0,SPY
2024-03-01 00:00:00-05:00,499.5498807243941,503.7799948247359,499.1376490980071,503.34814453125,76844800,0.0,0.0,0.0,SPY
2024-03-04 00:00:00-05:00,502.5433622679051,504.6731406897514,502.5138893406261,502.8083190917969,49799300,0.0,0.0,0.0,SPY
2024-03-05 00:00:00-05:00,500.78650650499986,501.238005409459,495.5552713875458,497.783203125,72855600,0.0,0.0,0.0,SPY
2024-03-06 00:00:00-05:00,501.0907384749683,502.58259574187963,499.00022735337984,500.3055725097656,68382400,0.0,0.0,0.0,SPY
2024-03-07 00:00:00-05:00,503.63277788095183,506.33182706759834,500.36445791082036,505.2718200683594,58652100,0.0,0.0,0.0,SPY
2024-03-08 00:00:00-05:00,505.90980197460954,508.61861557056596,501.6600095657121,502.23907470703125,86532500,0.0,0.0,0.0,SPY
2024-03-11 00:00:00-04:00,501.0220849693592,502.3961404580466,499.0787586661106,501.8072509765625,62557200,0.0,0.0,0.0,SPY
2024-03-12 00:00:00-04:00,503.9370328074364,507.79421228139387,501.394992847546,507.2053527832031,73114400,0.0,0.0,0.0,SPY
2024-03-13 00:00:00-04:00,507.52914063253854,507.70579846287865,504.95768792817125,506.4102478027344,55104100,0.0,0.0,0.0,SPY
2024-03-14 00:00:00-04:00,507.391774299899,507.5488434354038,502.33722721885914,505.40924072265625,110171800,0.0,0.0,0.0,SPY
2024-03-15 00:00:00-04:00,502.31293540387725,503.77989353927506,500.2552881350044,501.9388122558594,107646300,1.595,0.0,0.0,SPY
2024-03-18 00:00:00-04:00,506.0442749459757,507.50134818185666,504.5084231299133,504.9219055175781,88893300,0.0,0.0,0.0,SPY
2024-03-19 00:00:00-04:00,504.2229181393416,508.01330344085073,503.2088317328564,507.7278137207031,60755300,0.0,0.0,0.0,SPY
2024-03-20 00:00:00-04:00,507.78689040545135,512.5617976859555,507.107567876367,512.4239501953125,69594600,0.0,0.0,0.0,SPY
2024-03-21 00:00:00-04:00,515.2888929469045,515.9977198182323,513.8317597828803,514.1173095703125,60256100,0.0,0.0,0.0,SPY
2024-03-22 00:00:00-04:00,514.0287338839607,514.5209948522487,512.9063644545561,513.1427001953125,79070800,0.0,0.0,0.0,SPY
2024-03-25 00:00:00-04:00,511.7544799963885,512.88670423614,511.5674184287022,511.7249755859375,48512100,0.0,0.0,0.0,SPY
2024-03-26 00:00:00-04:00,513.1623112385308,513.5069299447247,510.3761576323609,510.77978515625,65463700,0.0,0.0,0.0,SPY
2024-03-27 00:00:00-04:00,513.6349022204347,515.1116849558275,511.4492325250227,515.072265625,82999800,0.0,0.0,0.0,SPY
2024-03-28 00:00:00-04:00,515.1116633892071,516.4899578302683,514.6883262336386,514.9738159179688,96294900,0.0,0.0,0.0,SPY
2024-04-01 00:00:00-04:00,515.722075543962,516.2635505203092,512.9062975041601,514.077880859375,62477500,0.0,0.0,0.0,SPY
2024-04-02 00:00:00-04:00,510.21866847403214,510.9472051350024,508.4859001503982,510.8094177246094,74230300,0.0,0.0,0.0,SPY
2024-04-03 00:00:00-04:00,509.7066694354231,512.8867161600226,509.6574553565613,511.3705139160156,59155800,0.0,0.0,0.0,SPY
2024-04-04 00:00:00-04:00,515.4169280571225,515.7614866884437,504.82346272177824,505.128662109375,96858100,0.0,0.0,0.0,SPY
2024-04-05 00:00:00-04:00,506.497147152504,512.3845687559082,506.0541002891712,510.4056701660156,74546500,0.0,0.0,0.0,SPY
2024-04-08 00:00:00-04:00,511.11455939849503,512.1285856905615,509.874052211922,510.691162109375,48401800,0.0,0.0,0.0,SPY
2024-04-09 00:00:00-04:00,512.443558259532,512.6896886909727,506.3887256099159,511.2818298339844,68049200,0.0,0.0,0.0,SPY
2024-04-10 00:00:00-04:00,505.53230608801437,508.1708176740939,504.16386626133215,506.16241455078125,82652800,0.0,0.0,0.0,SPY
2024-04-11 00:00:00-04:00,507.6982627464638,511.43943407044213,504.1540078270001,509.98236083984375,70099000,0.0,0.0,0.0,SPY
2024-04-12 00:00:00-04:00,506.4085299882091,507.83609877565436,501.20040067217343,502.9430236816406,92561100,0.0,0.0,0.0,SPY
2024-04-15 00:00:00-04:00,507.1567454749187,507.3240973641196,495.78550007855466,496.6420593261719,92101400,0.0,0.0,0.0,SPY
2024-04-16 00:00:00-04:00,497.1245076570864,498.66035947019793,494.4367519615287,495.736328125,73484000,0.0,0.0,0.0,SPY
2024-04-17 00:00:00-04:00,498.21729969506373,498.38468163937944,491.3945700811529,492.80242919921875,75910300,0.0,0.0,0.0,SPY
2024-04-18 00:00:00-04:00,494.21033673036214,496.32705290290846,490.84325845881517,491.78839111328125,74548100,0.0,0.0,0.0,SPY
2024-04-19 00:00:00-04:00,491.7096327653415,492.7138343128459,486.2159835969546,487.4958801269531,102212600,0.0,0.0,0.0,SPY
2024-04-22 00:00:00-04:00,490.12452969399504,494.60412241582105,487.7616831168291,491.98529052734375,67961000,0.0,0.0,0.0,SPY
2024-04-23 00:00:00-04:00,494.0133914313267,498.2566783621757,491.79821718479525,497.823486328125,64633600,0.0,0.0,0.0,SPY
2024-04-24 00:00:00-04:00,498.71941341913725,499.51687375797127,495.34251049837377,497.58721923828125,55928100,0.0,0.0,0.0,SPY
2024-04-25 00:00:00-04:00,491.4536731331314,496.464886389259,489.78982858883995,495.69696044921875,69122400,0.0,0.0,0.0,SPY
2024-04-26 00:00:00-04:00,498.5126869433467,501.98804816614137,497.8727536957366,500.39312744140625,64306100,0.0,0.0,0.0,SPY
2024-04-29 00:00:00-04:00,502.1947566222339,502.84454466129057,499.398718119314,502.16522216796875,46415400,0.0,0.0,0.0,SPY
2024-04-30 00:00:00-04:00,500.6884682005526,501.6729901263906,494.2103271484375,494.2103271484375,77483600,0.0,0.0,0.0,SPY
2024-05-01 00:00:00-04:00,493.61961670244926,500.3242087322079,492.13297895370425,492.6055603027344,80242800,0.0,0.0,0.0,SPY
2024-05-02 00:00:00-04:00,496.3466896864741,498.0597781535445,491.8178831216438,497.21307373046875,62550200,0.0,0.0,0.0,SPY
2024-05-03 00:00:00-04:00,503.2482585561549,504.61672848389605,500.6884954008699,503.3762512207031,72756700,0.0,0.0,0.0,SPY
2024-05-06 00:00:00-04:00,505.7981040429809,508.6138221323454,505.3550571892337,508.574462890625,47264700,0.0,0.0,0.0,SPY
2024-05-07 00:00:00-04:00,509.54916353424784,510.5435402899154,508.4563586225624,509.13568115234375,52561300,0.0,0.0,0.0,SPY
2024-05-08 00:00:00-04:00,507.28469465600097,509.7262894062222,507.16655685134117,509.184814453125,42047200,0.0,0.0,0.0,SPY
2024-05-09 00:00:00-04:00,509.37191905270333,512.1581327107517,508.7123062391851,512.1187133789062,43643700,0.0,0.0,0.0,SPY
2024-05-10 00:00:00-04:00,513.7333998374235,514.5505698868354,511.5477899369006,512.7784423828125,52233200,0.0,0.0,0.0,SPY
2024-05-13 00:00:00-04:00,514.4717752531619,514.5800582433153,511.6954162109544,512.8472900390625,36716400,0.0,0.0,0.0,SPY
2024-05-14 00:00:00-04:00,513.044151158407,515.7220817556282,512.502676175538,515.2002563476562,57535900,0.0,0.0,0.0,SPY
2024-05-15 00:00:00-04:00,517.6912043252978,521.875422697918,517.0512410085985,521.580078125,59504900,0.0,0.0,0.0,SPY
2024-05-16 00:00:00-04:00,521.6784804626144,523.2931108352446,520.3591946482824,520.5068969726562,50244800,0.0,0.0,0.0,SPY
2024-05-17 00:00:00-04:00,520.6250185214858,521.324050696315,519.1580905190848,521.255126953125,59187600,0.0,0.0,0.0,SPY
2024-05-20 00:00:00-04:00,521.3732457611769,523.3324346373965,520.9794129831514,521.8556518554688,37764200,0.0,0.0,0.0,SPY
2024-05-21 00:00:00-04:00,521.087796729706,523.2931162417177,520.8810254915362,523.1355590820312,33437000,0.0,0.0,0.0,SPY
2024-05-22 00:00:00-04:00,522.4365876566568,523.1552694386295,519.4337476893709,521.6292724609375,48390000,0.0,0.0,0.0,SPY
2024-05-23 00:00:00-04:00,524.7108678820221,524.8191508805461,516.5983561085781,517.8192138671875,57211200,0.0,0.0,0.0,SPY
2024-05-24 00:00:00-04:00,519.679883962637,522.0624703315923,518.7249265206334,521.2453002929688,41291100,0.0,0.0,0.0,SPY
2024-05-28 00:00:00-04:00,522.0624598230312,522.2987354702987,518.95133689281,521.6095581054688,36269600,0.0,0.0,0.0,SPY
2024-05-29 00:00:00-04:00,517.5434268376468,519.1482022229889,517.2382274748762,517.9569091796875,45190300,0.0,0.0,0.0,SPY
2024-05-30 00:00:00-04:00,516.401527906027,517.0709956930758,513.2609001445961,514.5210571289062,46377600,0.0,0.0,0.0,SPY
2024-05-31 00:00:00-04:00,515.4858746985078,519.3353290866311,510.3367840339242,519.2073364257812,90785800,0.0,0.0,0.0,SPY
2024-06-03 00:00:00-04:00,520.8317631264383,521.1172528275335,514.5110896472963,519.630615234375,46835700,0.0,0.0,0.0,SPY
2024-06-04 00:00:00-04:00,518.3113669587648,520.9597329967089,516.8345842630438,520.2114868164062,34632700,0.0,0.0,0.0,SPY
2024-06-05 00:00:00-04:00,522.5546879019944,526.4139967755568,520.5462248457087,526.394287109375,47610400,0.0,0.0,0.0,SPY
2024-06-06 00:00:00-04:00,526.6995757444492,527.1327678407445,524.4351870962748,526.384521484375,30808500,0.0,0.0,0.0,SPY
2024-06-07 00:00:00-04:00,525.3999491397393,528.5799958497668,524.2972893803054,525.7445678710938,43224500,0.0,0.0,0.0,SPY
2024-06-10 00:00:00-04:00,524.9273017625782,527.6938054886267,524.3267579141426,527.368896484375,35686100,0.0,0.0,0.0,SPY
2024-06-11 00:00:00-04:00,525.8035495425606,528.6980459534342,523.8147963358452,528.6389770507812,36383400,0.0,0.0,0.0,SPY
2024-06-12 00:00:00-04:00,533.246614073991,535.6980640483052,531.9371830907995,532.9807739257812,63251300,0.0,0.0,0.0,SPY
2024-06-13 00:00:00-04:00,534.743071361855,534.9202780854922,531.2381759499901,534.0538940429688,44760900,0.0,0.0,0.0,SPY
2024-06-14 00:00:00-04:00,532.5082903219411,534.408410664413,531.4942037687152,534.37890625,40089900,0.0,0.0,0.0,SPY
